queue_ns,network_ns,total_ns
120,98496,98616
140,92282,92422
140,102586,102726
502,103134,103636
159,94604,94763
173,95162,95335
182,93289,93471
192,95800,95992
159,98994,99153
119,93578,93697
110,98565,98675
110,98246,98356
130,93428,93558
110,93319,93429
2711,96303,99014
120,102308,102428
189,95097,95286
120,94394,94514
119,98616,98735
110,100220,100330
110,98675,98785
120,93826,93946
202,94763,94965
192,94863,95055
172,95112,95284
160,101216,101376
162,122937,123099
122,120615,120737
132,95666,95798
180,94599,94779
189,100364,100553
150,94285,94435
180,102088,102268
202,99113,99315
160,87703,87863
130,88600,88730
120,95521,95641
120,99233,99353
180,98530,98710
522,100837,101359
170,99108,99278
129,94724,94853
169,118064,118233
210,91260,91470
160,96856,97016
119,102796,102915
173,94280,94453
129,94415,94544
109,93339,93448
120,98600,98720
182,101211,101393
439,94883,95322
120,99223,99343
120,93507,93627
120,101096,101216
180,121157,121337
173,98047,98220
130,93517,93647
130,98287,98417
130,103124,103254
7833,99546,107379
152,95411,95563
179,93359,93538
129,98576,98705
110,98117,98227
130,93079,93209
110,110444,110554
119,101535,101654
213,95012,95225
170,98650,98820
192,100868,101060
170,96263,96433
110,108645,108755
192,99772,99964
120,101206,101326
150,99033,99183
120,96482,96602
130,98012,98142
195,140959,141154
192,96119,96311
189,98934,99123
120,101176,101296
192,94963,95155
169,100957,101126
202,95341,95543
150,101585,101735
182,95033,95215
160,101076,101236
202,95102,95304
150,101116,101266
149,102397,102546
190,92974,93164
219,95068,95287
180,88948,89128
120,95710,95830
189,96294,96483
120,94803,94923
120,99173,99293
110,98575,98685
289,99811,100100
189,86577,86766
169,94171,94340
212,95008,95220
170,97010,97180
183,101828,102011
169,87952,88121
120,89048,89168
120,93862,93982
110,98226,98336
110,98286,98396
200,93458,93658
169,96692,96861
130,94624,94754
190,98326,98516
130,93517,93647
110,93218,93328
120,100244,100364
179,94404,94583
222,95112,95334
150,101036,101186
182,95680,95862
120,98107,98227
110,98257,98367
120,94275,94395
109,93418,93527
130,98415,98545
229,93458,93687
120,102746,102866
180,97389,97569
130,94604,94734
120,101286,101406
212,95282,95494
130,93358,93488
110,96826,96936
120,101944,102064
212,95670,95882
169,93946,94115
119,102497,102616
119,94714,94833
199,98854,99053
120,93827,93947
120,94475,94595
120,99686,99806
169,93952,94121
120,95022,95142
110,93846,93956
192,96099,96291
180,101704,101884
202,95511,95713
160,101325,101485
182,95152,95334
170,172819,172989
219,112372,112591
183,98984,99167
130,98605,98735
130,93577,93707
130,97294,97424
183,92735,92918
129,95730,95859
189,132026,132215
182,94798,94980
189,101924,102113
182,94544,94726
169,96313,96482
130,91724,91854
120,95406,95526
130,91435,91565
119,95436,95555
119,91585,91704
2881,91833,94714
205,96303,96508
179,90394,90573
120,93388,93508
120,98077,98197
120,93787,93907
172,94784,94956
160,100727,100887
222,94763,94985
150,100030,100180
189,97783,97972
180,101385,101565
150,98954,99104
109,98227,98336
120,93239,93359
110,93079,93189
120,98117,98237
119,93070,93189
120,93138,93258
1684,99413,101097
309,91091,91400
120,102816,102936
129,94784,94913
129,98566,98695
129,94285,94414
120,97703,97823
209,96413,96622
170,91659,91829
120,87105,87225
120,88859,88979
129,93802,93931
120,95571,95691
110,98934,99044
120,94155,94275
120,94464,94584
120,93527,93647
130,100608,100738
120,94315,94435
120,103403,103523
209,97350,97559
16822,80886,97708
120,105955,106075
120,92342,92462
149,103912,104061
212,97628,97840
120,98346,98466
120,93258,93378
190,98620,98810
192,103643,103835
129,98586,98715
120,94803,94923
110,99283,99393
120,98336,98456
120,93428,93548
212,94743,94955
202,100454,100656
122,96682,96804
130,100334,100464
160,96064,96224
240,99771,100011
180,88569,88749
130,93612,93742
120,94683,94803
120,93269,93389
120,100259,100379
183,95381,95564
170,101565,101735
120,98346,98466
189,93388,93577
130,99492,99622
120,93627,93747
109,98785,98894
110,93308,93418
120,98406,98526
120,93597,93717
120,101246,101366
212,94444,94656
169,99024,99193
109,98277,98386
120,94195,94315
189,125537,125726
140,88345,88485
130,92750,92880
110,98670,98780
130,97823,97953
160,98391,98551
110,98002,98112
119,98182,98301
120,98470,98590
130,98759,98889
200,98700,98900
170,95391,95561
119,98102,98221
120,147616,147736
219,101202,101421
200,94135,94335
190,96627,96817
169,94255,94424
190,95650,95840
170,112552,112722
120,102586,102706
180,91096,91276
200,102103,102303
193,95680,95873
189,98426,98615
130,98635,98765
120,95411,95531
110,95381,95491
120,62125,62245
183,106712,106895
120,99512,99632
130,94514,94644
110,95989,96099
109,95262,95371
149,99054,99203
179,95441,95620
140,98884,99024
179,94674,94853
190,94882,95072
130,114366,114496
202,118761,118963
129,98989,99118
219,140979,141198
229,102413,102642
213,100762,100975
199,97130,97329
200,99656,99856
120,99253,99373
130,99637,99767
199,96408,96607
149,94993,95142
129,99223,99352
119,95322,95441
183,73815,73998
103,99516,99619
180,93702,93882
129,96418,96547
120,122025,122145
182,118641,118823
179,100364,100543
130,99313,99443
190,100030,100220
130,94434,94564
169,100021,100190
120,96756,96876
120,101435,101555
1206,89855,91061
189,103473,103662
193,92566,92759
180,93203,93383
129,97036,97165
199,96039,96238
119,99044,99163
120,95521,95641
190,99332,99522
120,94773,94893
190,99432,99622
110,99930,100040
150,95521,95671
593,105631,106224
232,102666,102898
119,99802,99921
190,99213,99403
120,96382,96502
120,95301,95421
130,96756,96886
130,98555,98685
120,95530,95650
119,99403,99522
129,95112,95241
130,95530,95660
120,94903,95023
202,92297,92499
169,93712,93881
120,95919,96039
192,95392,95584
170,101355,101525
213,96657,96870
200,99014,99214
120,96168,96288
110,98835,98945
120,94962,95082
119,119209,119328
209,91898,92107
170,95197,95367
120,95799,95919
180,92855,93035
180,93109,93289
250,94653,94903
209,101431,101640
220,94559,94779
120,96656,96776
252,96129,96381
319,100015,100334
391,92292,92683
159,101142,101301
169,101112,101281
250,101196,101446
129,97365,97494
120,104534,104654
212,100414,100626
209,104146,104355
209,99557,99766
160,92765,92925
129,97474,97603
110,94803,94913
190,102043,102233
182,99238,99420
182,99946,100128
130,100030,100160
150,108127,108277
279,103867,104146
199,94330,94529
170,102247,102417
212,95845,96057
192,96029,96221
110,95391,95501
269,91620,91889
120,100130,100250
200,102467,102667
180,100603,100783
209,96851,97060
130,96039,96169
120,102148,102268
120,95042,95162
199,99363,99562
120,95510,95630
120,100070,100190
109,100853,100962
160,95780,95940
120,94843,94963
189,96746,96935
120,94360,94480
180,89257,89437
21147,127680,148827
259,46938,47197
209,104988,105197
129,98551,98680
189,93657,93846
129,96936,97065
11289,104223,115512
186,91498,91684
117,96690,96807
197,93201,93398
197,96540,96737
117,92753,92870
117,96719,96836
226,96819,97045
117,92903,93020
117,98084,98201
117,92594,92711
207,96739,96946
116,97497,97613
117,92404,92521
396,92325,92721
117,96739,96856
117,92504,92621
107,92265,92372
127,96679,96806
207,100377,100584
176,96859,97035
117,92404,92521
117,93072,93189
127,105180,105307
196,95534,95730
117,92245,92362
117,96560,96677
117,97497,97614
107,97158,97265
117,101314,101431
187,92065,92252
117,97716,97833
176,95843,96019
117,100715,100832
126,92773,92899
117,93132,93249
107,96859,96966
107,92245,92352
117,112056,112173
117,95932,96049
206,101633,101839
186,92982,93168
117,97406,97523
186,96670,96856
196,118863,119059
247,94576,94823
156,95942,96098
187,97985,98172
107,91945,92052
107,98792,98899
187,92733,92920
156,96979,97135
107,96679,96786
117,92225,92342
107,152866,152973
136,98942,99078
167,97895,98062
117,98673,98790
117,97696,97813
117,92793,92910
107,97407,97514
107,95045,95152
147,97407,97554
126,95923,96049
106,109137,109243
166,92604,92770
176,101712,101888
206,91936,92142
167,91597,91764
127,96580,96707
117,98204,98321
187,97706,97893
126,93202,93328
117,96381,96498
146,97925,98071
177,97158,97335
157,97048,97205
107,96620,96727
117,93391,93508
97,93042,93139
117,96729,96846
127,101135,101262
197,99370,99567
117,94906,95023
126,97357,97483
106,96760,96866
116,92255,92371
156,87701,87857
177,91816,91993
176,92554,92730
127,95285,95412
117,92693,92810
127,92823,92950
116,96610,96726
107,92504,92611
117,97227,97344
127,92962,93089
197,88437,88634
117,93501,93618
117,96450,96567
137,92145,92282
167,89713,89880
127,96909,97036
166,93092,93258
116,98205,98321
186,98384,98570
177,101702,101879
196,96151,96347
157,98892,99049
107,96770,96877
11238,97916,109154
167,106645,106812
206,93102,93308
156,97497,97653
117,95613,95730
32694,102829,135523
127,97756,97883
117,99041,99158
106,102041,102147
176,96122,96298
117,94198,94315
127,99131,99258
426,99450,99876
106,99949,100055
117,94517,94634
107,95634,95741
127,99699,99826
107,99869,99976
186,96420,96606
177,91487,91664
186,95295,95481
166,99271,99437
117,98922,99039
117,98782,98899
186,124504,124690
196,105509,105705
187,100675,100862
117,95922,96039
117,99440,99557
106,94468,94574
177,95763,95940
18802,98872,117674
117,96998,97115
257,94985,95242
187,99231,99418
107,99151,99258
187,96201,96388
206,100835,101041
127,94438,94565
187,101991,102178
157,99101,99258
6914,97477,104391
167,95115,95282
116,98892,99008
187,99539,99726
107,99380,99487
117,95224,95341
221,103467,103688
196,95982,96178
117,100208,100325
187,93849,94036
117,96550,96667
177,92175,92352
44225,97407,141632
177,91009,91186
116,93581,93697
107,92116,92223
176,87999,88175
186,90521,90707
117,91397,91514
107,90919,91026
127,87371,87498
116,91577,91693
107,96799,96906
186,96390,96576
167,92733,92900
117,96500,96617
117,96460,96577
117,91826,91943
107,96441,96548
107,96520,96627
147,92035,92182
107,96470,96577
107,96460,96567
117,92035,92152
106,96660,96766
107,92783,92890
107,92694,92801
107,91996,92103
107,92504,92611
127,96490,96617
116,93710,93826
106,96251,96357
116,91907,92023
127,97288,97415
107,98164,98271
117,88528,88645
166,96331,96497
117,101044,101161
117,87930,88047
196,92165,92361
147,94278,94425
107,97108,97215
127,93002,93129
10311,97716,108027
177,95095,95272
187,97885,98072
126,91807,91933
117,97288,97405
107,97347,97454
126,91946,92072
107,97108,97215
127,91627,91754
107,91906,92013
187,92583,92770
176,93491,93667
127,114100,114227
187,97945,98132
157,86196,86353
187,103635,103822
186,95285,95471
187,96749,96936
217,89753,89970
8528,97785,106313
196,91896,92092
117,89603,89720
117,90471,90588
117,88398,88515
117,90361,90478
117,92314,92431
117,86295,86412
127,96400,96527
116,91488,91604
117,95334,95451
107,92763,92870
107,91387,91494
117,95334,95451
96,91837,91933
117,95155,95272
186,90122,90308
177,90819,90996
117,91856,91973
117,88667,88784
117,90740,90857
117,94916,95033
451,94186,94637
179,94839,95018
179,88072,88251
119,81345,81464
189,86716,86905
169,87952,88121
179,86676,86855
199,82645,82844
179,93643,93822
120,83089,83209
120,84933,85053
120,124910,125030
183,92237,92420
129,84116,84245
130,82959,83089
120,82989,83109
120,89516,89636
130,85022,85152
130,83607,83737
120,87363,87483
229,95406,95635
119,104749,104868
170,95994,96164
130,92850,92980
119,95715,95834
119,92890,93009
110,95187,95297
180,89750,89930
119,99991,100110
120,93159,93279
119,92511,92630
120,96930,97050
110,96592,96702
130,99108,99238
120,106821,106941
120,92571,92691
130,96412,96542
3328,92472,95800
189,94928,95117
119,97470,97589
130,94843,94973
119,97235,97354
213,91230,91443
170,91818,91988
120,97170,97290
109,98277,98386
110,96791,96901
120,113449,113569
120,96602,96722
130,97344,97474
119,97061,97180
110,104878,104988
179,96084,96263
179,93892,94071
120,94045,94165
120,96148,96268
120,112053,112173
180,93562,93742
130,94105,94235
109,100379,100488
179,97021,97200
210,98117,98327
120,95869,95989
120,95202,95322
190,97619,97809
129,95780,95909
120,97758,97878
110,97060,97170
239,101246,101485
179,88271,88450
120,95660,95780
120,97718,97838
120,95859,95979
120,97390,97510
110,93796,93906
120,97120,97240
119,95222,95341
180,98381,98561
179,93204,93383
130,93807,93937
129,100583,100712
222,97245,97467
275,96985,97260
192,91206,91398
120,92626,92746
120,94888,95008
129,90837,90966
120,90409,90529
190,90578,90768
190,86342,86532
120,91096,91216
110,102566,102676
180,94967,95147
129,84544,84673
180,87543,87723
179,90484,90663
130,89297,89427
200,89158,89358
120,89098,89218
129,88490,88619
120,93253,93373
119,95108,95227
130,90866,90996
120,94728,94848
130,90448,90578
190,94708,94898
130,95097,95227
130,91126,91256
110,94340,94450
120,90657,90777
120,89995,90115
130,89507,89637
130,84484,84614
130,89337,89467
120,88908,89028
119,89457,89576
129,89088,89217
200,90971,91171
180,89157,89337
120,84553,84673
130,88938,89068
130,89058,89188
130,95909,96039
129,97111,97240
129,98501,98630
149,92108,92257
120,102815,102935
182,92098,92280
209,97370,97579
180,86736,86916
180,91679,91859
120,87164,87284
169,93906,94075
129,100254,100383
180,95496,95676
130,98511,98641
189,100160,100349
222,102995,103217
180,102546,102726
150,119448,119598
180,89586,89766
130,94290,94420
130,100015,100145
130,101924,102054
212,99507,99719
219,100041,100260
259,99985,100244
172,102417,102589
190,95625,95815
120,102357,102477
189,100419,100608
193,95276,95469
120,99482,99602
210,101645,101855
182,99019,99201
150,96298,96448
120,100000,100120
169,99911,100080
169,95212,95381
109,97165,97274
169,95999,96168
399,97225,97624
190,99771,99961
170,96198,96368
120,104678,104798
668,141328,141996
122,92487,92609
180,106503,106683
212,92178,92390
169,93832,94001
119,98800,98919
150,102626,102776
183,92366,92549
169,103354,103523
160,92077,92237
150,98147,98297
199,96318,96517
359,96801,97160
109,94993,95102
109,112483,112592
130,95740,95870
190,110240,110430
252,90892,91144
119,94594,94713
129,92527,92656
120,94015,94135
190,97130,97320
119,94993,95112
130,96996,97126
130,96811,96941
189,92750,92939
110,94215,94325
120,168898,169018
222,77284,77506
130,102063,102193
120,93199,93319
190,92820,93010
199,99572,99771
180,92611,92791
220,96362,96582
179,92277,92456
209,91709,91918
199,108386,108585
192,92197,92389
120,94973,95093
120,93009,93129
190,97449,97639
213,95500,95713
133,96133,96266
130,97289,97419
120,93368,93488
120,97040,97160
199,92870,93069
119,97001,97120
110,99143,99253
120,100100,100220
119,108457,108576
179,111018,111197
170,94340,94510
120,92810,92930
129,96872,97001
120,135612,135732
199,103379,103578
189,92870,93059
120,96901,97021
120,93069,93189
110,92890,93000
130,96901,97031
120,121442,121562
28303,151441,179744
179,88196,88375
119,91564,91683
120,95177,95297
110,97115,97225
109,97594,97703
120,101460,101580
129,97071,97200
129,97783,97912
110,98779,98889
120,102552,102672
396,95563,95959
237,86783,87020
186,92693,92879
117,91079,91196
227,89564,89791
187,98403,98590
186,101912,102098
166,97567,97733
107,92464,92571
117,97547,97664
107,94348,94455
107,94826,94933
206,97447,97653
197,97028,97225
117,92434,92551
117,94776,94893
187,97008,97195
157,92584,92741
127,96879,97006
127,96660,96787
126,92485,92611
106,92295,92401
187,91098,91285
177,96849,97026
117,92464,92581
126,96869,96995
127,96171,96298
107,93501,93608
127,97048,97175
106,97886,97992
206,88926,89132
117,93261,93378
127,183331,183458
231,100486,100717
117,94069,94186
127,97128,97255
116,95454,95570
107,92773,92880
117,96540,96657
127,96769,96896
116,92465,92581
117,96380,96497
107,96789,96896
106,97268,97374
107,96679,96786
117,142282,142399
117,137310,137427
187,105579,105766
127,96141,96268
117,97716,97833
117,96331,96448
127,97437,97564
107,98035,98142
107,97467,97574
187,93790,93977
107,93769,93876
187,96490,96677
106,93999,94105
127,96958,97085
107,96929,97036
117,95833,95950
117,97039,97156
57393,109183,166576
228,70687,70915
149,116190,116339
239,108416,108655
179,92083,92262
120,97210,97330
120,97564,97684
120,94145,94265
170,99263,99433
202,95880,96082
200,98196,98396
223,91689,91912
169,91231,91400
203,95964,96167
199,104141,104340
262,92626,92888
189,87902,88091
120,95251,95371
199,95242,95441
209,92706,92915
130,95710,95840
110,97389,97499
150,97509,97659
180,97319,97499
120,101456,101576
140,91987,92127
110,101764,101874
130,93179,93309
120,131367,131487
120,92168,92288
110,96497,96607
189,88600,88789
170,92097,92267
120,94862,94982
120,94982,95102
170,97569,97739
119,95392,95511
